TimePeriod,GeoType,GeoID,GeoRank,Geography,Number,Percent
2015-19,NTA2010,8172,8,Steinway,"4,180",8.9
2015-19,NTA2010,8176,8,Baisley Park,"4,014",10.7
2015-19,NTA2010,8501,8,Annadale-Huguenot-Prince's Bay-Eltingville,"1,695",5.7
2015-19,NTA2010,8505,8,New Springville-Bloomfield-Travis,"4,025",9.7
2015-19,NTA2010,8507,8,Westerleigh,"2,010",8.2
2015-19,NTA2010,8508,8,Grymes Hill-Clifton-Fox Hills,"4,341",21.4
2015-19,NTA2010,8511,8,Charleston-Richmond Valley-Tottenville,936,4.0
2015-19,NTA2010,8512,8,Mariner's Harbor-Arlington-Port Ivory-Graniteville,"6,728",20.6
2015-19,NTA2010,8514,8,Grasmere-Arrochar-Ft. Wadsworth,"2,428",15.0
2015-19,NTA2010,8522,8,West New Brighton-New Brighton-St. George,"6,513",21.1
2015-19,NTA2010,8524,8,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,"2,685",8.6
2015-19,NTA2010,8525,8,Oakwood-Oakwood Beach,"1,616",7.9
2015-19,NTA2010,8528,8,Port Richmond,"2,855",14.9
2015-19,NTA2010,8532,8,Rossville-Woodrow,"1,820",8.3
2015-19,NTA2010,8535,8,New Brighton-Silver Lake,"2,544",15.3
2015-19,NTA2010,8536,8,Old Town-Dongan Hills-South Beach,"3,141",12.2
2015-19,NTA2010,8537,8,Stapleton-Rosebank,"5,529",22.6
2015-19,NTA2010,8545,8,New Dorp-Midland Beach,"2,133",10.1
2015-19,NTA2010,8548,8,Arden Heights,"1,425",5.3
2015-19,NTA2010,8554,8,Great Kills,"2,197",5.3
2015-19,CD,101,6,Financial District (CD1),"10,345",7.0
2015-19,CD,102,6,Greenwich Village and Soho (CD2),"10,345",7.0
2015-19,CD,103,6,Lower East Side and Chinatown (CD3),"39,011",26.5
2015-19,CD,104,6,Clinton and Chelsea (CD4),"19,084",12.3
2015-19,CD,105,6,Midtown (CD5),"19,084",12.3
2015-19,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),"11,333",7.9
2015-19,CD,107,6,Upper West Side (CD7),"18,290",9.6
2015-19,CD,108,6,Upper East Side (CD8),"11,630",5.5
2015-19,CD,109,6,Morningside Heights and Hamilton Heights (CD9),"27,552",22.9
2015-19,CD,110,6,Central Harlem (CD10),"32,523",24.1
2015-19,CD,111,6,East Harlem (CD11),"38,127",32.7
2015-19,CD,112,6,Washington Heights and Inwood (CD12),"41,860",19.7
2015-19,CD,201,6,Mott Haven and Melrose (CD1),"59,209",40.1
2015-19,CD,202,6,Hunts Point and Longwood (CD2),"59,209",40.1
2015-19,CD,203,6,Morrisania and Crotona (CD3),"64,399",38.6
2015-19,CD,204,6,Highbridge and Concourse (CD4),"48,163",34.5
2015-19,CD,205,6,Fordham and University Heights (CD5),"50,813",36.7
2015-19,CD,206,6,Belmont and East Tremont (CD6),"64,399",38.6
2015-19,CD,207,6,Kingsbridge Heights and Bedford (CD7),"38,418",29.5
2015-19,CD,208,6,Riverdale and Fieldston (CD8),"18,375",17.6
2015-19,CD,209,6,Parkchester and Soundview (CD9),"49,251",26.8
2015-19,CD,210,6,Throgs Neck and Co-op City (CD10),"13,780",11.9
2015-19,CD,211,6,Morris Park and Bronxdale (CD11),"23,008",18.7
2015-19,CD,212,6,Williamsbridge and Baychester (CD12),"26,511",17.8
2015-19,CD,301,6,Greenpoint and Williamsburg (CD1),"36,730",22.7
2015-19,CD,302,6,Fort Greene and Brooklyn Heights (CD2),"21,396",15.7
2015-19,CD,303,6,Bedford Stuyvesant (CD3),"39,997",26.9
2015-19,CD,304,6,Bushwick (CD4),"34,402",26.8
2015-19,CD,305,6,East New York and Starrett City (CD5),"42,248",26.4
2015-19,CD,306,6,Park Slope and Carroll Gardens (CD6),"11,165",9.6
2015-19,CD,307,6,Sunset Park (CD7),"31,843",23.2
2015-19,CD,308,6,Crown Heights and Prospect Heights (CD8),"28,090",21.2
2015-19,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),"19,083",18.1
2015-19,CD,310,6,Bay Ridge and Dyker Heights (CD10),"17,440",14.3
2015-19,CD,311,6,Bensonhurst (CD11),"31,601",16.8
2015-19,CD,312,6,Borough Park (CD12),"44,698",29.1
2015-19,CD,313,6,Coney Island (CD13),"26,733",23.8
2015-19,CD,314,6,Flatbush and Midwood (CD14),"27,396",17.5
2015-19,CD,315,6,Sheepshead Bay (CD15),"21,004",14.0
2015-19,CD,316,6,Brownsville (CD16),"39,234",34.1
2015-19,CD,317,6,East Flatbush (CD17),"18,150",13.6
2015-19,CD,318,6,Flatlands and Canarsie (CD18),"20,378",10.0
2015-19,CD,401,6,Long Island City and Astoria (CD1),"22,166",13.6
2015-19,CD,402,6,Woodside and Sunnyside (CD2),"13,259",9.9
2015-19,CD,403,6,Jackson Heights (CD3),"25,498",15.0
2015-19,CD,404,6,Elmhurst and Corona (CD4),"22,360",16.2
2015-19,CD,405,6,Ridgewood and Maspeth (CD5),"17,863",9.6
2015-19,CD,406,6,Rego Park and Forest Hills (CD6),"12,039",10.4
2015-19,CD,407,6,Flushing and Whitestone (CD7),"36,131",15.1
2015-19,CD,408,6,Hillcrest and Fresh Meadows (CD8),"20,104",12.7
2015-19,CD,409,6,Kew Gardens and Woodhaven (CD9),"18,896",12.8
2015-19,CD,410,6,South Ozone Park and Howard Beach (CD10),"14,418",10.9
2015-19,CD,411,6,Bayside and Little Neck (CD11),"8,957",7.6
2015-19,CD,412,6,Jamaica and Hollis (CD12),"27,814",11.9
2015-19,CD,413,6,Queens Village (CD13),"14,413",7.2
2015-19,CD,414,6,Rockaway and Broad Channel (CD14),"22,505",18.1
2015-19,CD,501,6,St. George and Stapleton (CD1),"30,520",18.1
2015-19,CD,502,6,South Beach and Willowbrook (CD2),"14,412",10.6
2015-19,CD,503,6,Tottenville and Great Kills (CD3),"9,689",5.9
2015-19,Subboro,1,5,Mott Haven/Hunts Point,"59,209",40.1
2015-19,Subboro,2,5,Morrisania/East Tremont,"64,402",38.6
2015-19,Subboro,3,5,Highbridge/South Concourse,"48,163",34.5
2015-19,Subboro,4,5,University Heights/Fordham,"50,813",36.7
2015-19,Subboro,5,5,Kingsbridge Heights/Mosholu,"38,418",29.5
2015-19,Subboro,6,5,Riverdale/Kingsbridge,"18,375",17.6
2015-19,Subboro,7,5,Soundview/Parkchester,"49,251",26.8
2015-19,Subboro,8,5,Throgs Neck/Co-op City,"13,780",11.9
2015-19,Subboro,9,5,Pelham Parkway,"23,008",18.7
2015-19,Subboro,10,5,Williamsbridge/Baychester,"26,753",17.9
2015-19,Subboro,11,5,Williamsburg/Greenpoint,"36,730",22.7
2015-19,Subboro,12,5,Brooklyn Heights/Fort Greene,"21,428",15.7
2015-19,Subboro,13,5,Bedford Stuyvesant,"39,997",26.9
2015-19,Subboro,14,5,Bushwick,"34,402",26.8
2015-19,Subboro,15,5,East New York/Starret City,"42,248",26.4
2015-19,Subboro,16,5,Park Slope/Carroll Gardens,"11,165",9.6
2015-19,Subboro,17,5,Sunset Park,"31,843",23.2
2015-19,Subboro,18,5,N. Crown Heights/Prospect Heights,"28,090",21.2
2015-19,Subboro,19,5,South Crown Heights,"19,083",18.1
2015-19,Subboro,20,5,Bay Ridge,"17,451",14.3
2015-19,Subboro,21,5,Bensonhurst,"31,601",16.8
2015-19,Subboro,22,5,Borough Park,"44,698",29.1
2015-19,Subboro,23,5,Coney Island,"26,733",23.8
2015-19,Subboro,24,5,Flatbush,"27,396",17.5
2015-19,Subboro,25,5,Sheepshead Bay/Gravesend,"21,004",14.0
2015-19,Subboro,26,5,Brownsville/Ocean Hill,"39,234",34.1
2015-19,Subboro,27,5,East Flatbush,"18,150",13.6
2015-19,Subboro,28,5,Flatlands/Canarsie,"20,378",10.0
2015-19,Subboro,29,5,Greenwich Village/Financial District,"10,345",7.0
2015-19,Subboro,30,5,Lower East Side/Chinatown,"39,011",26.5
2015-19,Subboro,31,5,Chelsea/Clinton/Midtown,"19,084",12.3
2015-19,Subboro,32,5,Stuyvesant Town/Turtle Bay,"11,333",7.9
2015-19,Subboro,33,5,Upper West Side,"18,291",9.6
2015-19,Subboro,34,5,Upper East Side,"11,630",5.5
2015-19,Subboro,35,5,Morningside Heights/Hamilton Heights,"27,552",22.9
2015-19,Subboro,36,5,Central Harlem,"32,523",24.1
2015-19,Subboro,37,5,East Harlem,"39,284",33.3
2015-19,Subboro,38,5,Washington Heights/Inwood,"41,860",19.7
2015-19,Subboro,39,5,Astoria,"22,166",13.6
2015-19,Subboro,40,5,Sunnyside/Woodside,"13,259",9.9
2015-19,Subboro,41,5,Jackson Heights,"25,498",15.0
2015-19,Subboro,42,5,Elmhurst/Corona,"22,360",16.2
2015-19,Subboro,43,5,Middle Village/Ridgewood,"17,863",9.6
2015-19,Subboro,44,5,Forest Hills/Rego Park,"12,039",10.4
2015-19,Subboro,45,5,Flushing/Whitestone,"36,131",15.1
2015-19,Subboro,46,5,Hillcrest/Fresh Meadows,"20,104",12.7
2015-19,Subboro,47,5,Kew Gardens/Woodhaven,"18,896",12.8
2015-19,Subboro,48,5,Howard Beach/South Ozone Park,"14,418",10.9
2015-19,Subboro,49,5,Bayside/Little Neck,"8,981",7.6
2015-19,Subboro,50,5,Jamaica,"27,814",11.9
2015-19,Subboro,51,5,Bellerose/Rosedale,"14,413",7.2
2015-19,Subboro,52,5,Rockaways,"22,505",18.1
2015-19,Subboro,53,5,North Shore,"30,520",18.1
2015-19,Subboro,54,5,Mid Island,"14,412",10.6
2015-19,Subboro,55,5,South Shore,"9,689",5.9
2015-19,UHF42,101,4,Kingsbridge - Riverdale,"13,257",15.1
2015-19,UHF42,102,4,Northeast Bronx,"30,712",15.3
2015-19,UHF42,103,4,Fordham - Bronx Pk,"76,345",29.4
2015-19,UHF42,104,4,Pelham - Throgs Neck,"64,115",21.6
2015-19,UHF42,105,4,Crotona -Tremont,"78,876",37.0
2015-19,UHF42,106,4,High Bridge - Morrisania,"78,362",36.6
2015-19,UHF42,107,4,Hunts Point - Mott Haven,"53,312",38.7
2015-19,UHF42,201,4,Greenpoint,"29,626",21.3
2015-19,UHF42,202,4,Downtown - Heights - Slope,"35,828",14.1
2015-19,UHF42,203,4,Bedford Stuyvesant - Crown Heights,"78,228",23.6
2015-19,UHF42,204,4,East New York,"51,563",27.0
2015-19,UHF42,205,4,Sunset Park,"30,082",25.8
2015-19,UHF42,206,4,Borough Park,"77,144",23.9
2015-19,UHF42,207,4,East Flatbush - Flatbush,"43,789",14.9
2015-19,UHF42,208,4,Canarsie - Flatlands,"22,713",11.0
2015-19,UHF42,209,4,Bensonhurst - Bay Ridge,"27,692",13.6
2015-19,UHF42,210,4,Coney Island - Sheepshead Bay,"52,396",18.3
2015-19,UHF42,211,4,Williamsburg - Bushwick,"62,570",28.5
2015-19,UHF42,301,4,Washington Heights,"52,857",20.0
2015-19,UHF42,302,4,Central Harlem - Morningside Heights,"44,232",25.2
2015-19,UHF42,303,4,East Harlem,"37,153",34.1
2015-19,UHF42,304,4,Upper West Side,"22,201",10.5
2015-19,UHF42,305,4,Upper East Side,"11,673",5.5
2015-19,UHF42,306,4,Chelsea - Clinton,"18,987",12.3
2015-19,UHF42,307,4,Gramercy Park - Murray Hill,"10,090",7.7
2015-19,UHF42,308,4,Greenwich Village - SoHo,"7,076",9.0
2015-19,UHF42,309,4,Union Square - Lower East Side,"37,986",21.5
2015-19,UHF42,310,4,Lower Manhattan,"5,850",9.9
2015-19,UHF42,401,4,Long Island City - Astoria,"24,983",12.4
2015-19,UHF42,402,4,West Queens,"61,826",13.9
2015-19,UHF42,403,4,Flushing - Clearview,"36,942",14.8
2015-19,UHF42,404,4,Bayside - Little Neck,"6,419",7.3
2015-19,UHF42,405,4,Ridgewood - Forest Hills,"26,376",10.1
2015-19,UHF42,406,4,Fresh Meadows,"12,943",13.1
2015-19,UHF42,407,4,Southwest Queens,"33,167",11.9
2015-19,UHF42,408,4,Jamaica,"36,892",12.1
2015-19,UHF42,409,4,Southeast Queens,"18,749",6.0
2015-19,UHF42,410,4,Rockaways,"22,505",18.1
2015-19,UHF42,501,4,Port Richmond,"13,192",19.1
2015-19,UHF42,502,4,Stapleton - St. George,"20,571",17.4
2015-19,UHF42,503,4,Willowbrook,"8,097",9.1
2015-19,UHF42,504,4,South Beach - Tottenville,"12,761",6.6
2015-19,Borough,1,1,Bronx,"392,172",28.0
2015-19,Borough,2,1,Brooklyn,"511,631",20.0
2015-19,Borough,3,1,Manhattan,"250,913",15.8
2015-19,Borough,4,1,Queens,"276,447",12.2
2015-19,Borough,5,1,Staten Island,"54,621",11.7
2015-19,Citywide,1,0,New York City,"1,485,784",17.9
2014-18,NTA2010,501,8,Claremont-Bathgate,"15,763",45.6
2014-18,NTA2010,503,8,Eastchester-Edenwald-Baychester,"6,566",17.6
2014-18,NTA2010,505,8,Bedford Park-Fordham North,"18,625",32.5
2014-18,NTA2010,506,8,Belmont,"10,141",38.6
2014-18,NTA2010,507,8,Bronxdale,"10,503",27.1
2014-18,NTA2010,508,8,West Farms-Bronx River,"12,424",34.8
2014-18,NTA2010,509,8,Soundview-Castle Hill-Clason Point-Harding Park,"14,835",27.2
2014-18,NTA2010,510,8,Pelham Bay-Country Club-City Island,"2,708",10.1
2014-18,NTA2010,513,8,Co-op City,"4,975",10.9
2014-18,NTA2010,514,8,East Concourse-Concourse Village,"21,901",34.5
2014-18,NTA2010,517,8,East Tremont,"17,330",40.1
2014-18,NTA2010,522,8,North Riverdale-Fieldston-Riverdale,"2,150",8.9
2014-18,NTA2010,526,8,Highbridge,"14,695",37.9
2014-18,NTA2010,527,8,Hunts Point,"10,009",39.6
2014-18,NTA2010,528,8,Van Cortlandt Village,"13,219",26.5
2014-18,NTA2010,529,8,Spuyten Duyvil-Kingsbridge,"3,985",13.2
2014-18,NTA2010,530,8,Kingsbridge Heights,"8,560",27.2
2014-18,NTA2010,531,8,Allerton-Pelham Gardens,"3,434",11.4
2014-18,NTA2010,533,8,Longwood,"9,912",36.2
2014-18,NTA2010,534,8,Melrose South-Mott Haven North,"17,040",39.9
2014-18,NTA2010,535,8,Morrisania-Melrose,"13,766",33.9
2014-18,NTA2010,536,8,University Heights-Morris Heights,"23,146",41.4
2014-18,NTA2010,537,8,Van Nest-Morris Park-Westchester Square,"6,288",22.2
2014-18,NTA2010,539,8,Mott Haven-Port Morris,"23,848",44.4
2014-18,NTA2010,540,8,Fordham South,"12,485",44.8
2014-18,NTA2010,541,8,Mount Hope,"18,218",34.6
2014-18,NTA2010,543,8,Norwood,"13,719",33.0
2014-18,NTA2010,544,8,Williamsbridge-Olinville,"14,711",22.4
2014-18,NTA2010,546,8,Parkchester,"5,402",17.8
2014-18,NTA2010,549,8,Pelham Parkway,"4,720",16.6
2014-18,NTA2010,552,8,Schuylerville-Throgs Neck-Edgewater Park,"5,807",12.9
2014-18,NTA2010,555,8,Soundview-Bruckner,"12,091",33.0
2014-18,NTA2010,559,8,Westchester-Unionport,"6,198",22.2
2014-18,NTA2010,562,8,Woodlawn-Wakefield,"5,943",13.6
2014-18,NTA2010,563,8,West Concourse,"13,192",34.9
2014-18,NTA2010,575,8,Crotona Park East,"8,938",40.6
2014-18,NTA2010,4709,8,Brooklyn Heights-Cobble Hill,"1,733",7.8
2014-18,NTA2010,4717,8,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"9,350",14.4
2014-18,NTA2010,4719,8,Brighton Beach,"9,205",27.0
2014-18,NTA2010,4721,8,Seagate-Coney Island,"10,858",34.5
2014-18,NTA2010,4723,8,West Brighton,"2,171",12.9
2014-18,NTA2010,4725,8,Homecrest,"8,360",18.6
2014-18,NTA2010,4726,8,Gravesend,"6,262",20.5
2014-18,NTA2010,4727,8,Bath Beach,"5,232",15.9
2014-18,NTA2010,4728,8,Bensonhurst West,"16,444",18.2
2014-18,NTA2010,4729,8,Bensonhurst East,"12,655",19.4
2014-18,NTA2010,4730,8,Dyker Heights,"7,759",17.8
2014-18,NTA2010,4731,8,Bay Ridge,"11,774",14.9
2014-18,NTA2010,4732,8,Sunset Park West,"13,394",25.6
2014-18,NTA2010,4733,8,Carroll Gardens-Columbia Street-Red Hook,"6,078",14.0
2014-18,NTA2010,4734,8,Sunset Park East,"20,105",30.4
2014-18,NTA2010,4735,8,Stuyvesant Heights,"17,035",24.7
2014-18,NTA2010,4737,8,Park Slope-Gowanus,"5,372",7.2
2014-18,NTA2010,4738,8,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"9,332",20.7
2014-18,NTA2010,4740,8,Windsor Terrace,"1,687",7.4
2014-18,NTA2010,4741,8,Kensington-Ocean Parkway,"7,424",21.1
2014-18,NTA2010,4742,8,Flatbush,"19,518",18.3
2014-18,NTA2010,4743,8,Midwood,"11,523",21.2
2014-18,NTA2010,4744,8,Madison,"5,330",13.0
2014-18,NTA2010,4745,8,Georgetown-Marine Park-Bergen Beach-Mill Basin,"2,915",6.1
2014-18,NTA2010,4746,8,Ocean Parkway South,"4,143",20.1
2014-18,NTA2010,4750,8,Canarsie,"11,597",13.2
2014-18,NTA2010,4758,8,Flatlands,"6,931",9.6
2014-18,NTA2010,4760,8,Prospect Lefferts Gardens-Wingate,"13,562",20.0
2014-18,NTA2010,4761,8,Crown Heights North,"27,173",25.0
2014-18,NTA2010,4763,8,Crown Heights South,"6,897",17.2
2014-18,NTA2010,4764,8,Prospect Heights,"2,328",11.0
2014-18,NTA2010,4768,8,Fort Greene,"6,166",20.0
2014-18,NTA2010,4769,8,Clinton Hill,"5,718",15.3
2014-18,NTA2010,4772,8,Williamsburg,"17,439",51.3
2014-18,NTA2010,4773,8,North Side-South Side,"9,752",17.1
2014-18,NTA2010,4775,8,Bedford,"24,886",32.1
2014-18,NTA2010,4776,8,Greenpoint,"3,633",10.7
2014-18,NTA2010,4777,8,Bushwick North,"16,456",29.0
2014-18,NTA2010,4778,8,Bushwick South,"19,439",26.9
2014-18,NTA2010,4779,8,Ocean Hill,"9,521",26.8
2014-18,NTA2010,4781,8,Brownsville,"21,848",43.0
2014-18,NTA2010,4782,8,East New York,"27,497",28.7
2014-18,NTA2010,4783,8,Cypress Hills-City Line,"11,187",22.9
2014-18,NTA2010,4785,8,East New York (Pennsylvania Ave),"8,746",30.4
2014-18,NTA2010,4788,8,Borough Park,"36,835",36.2
2014-18,NTA2010,4790,8,East Williamsburg,"7,084",19.7
2014-18,NTA2010,4791,8,East Flatbush-Farragut,"7,044",13.6
2014-18,NTA2010,4793,8,Starrett City,"3,757",29.0
2014-18,NTA2010,4795,8,Erasmus,"4,703",16.6
2014-18,NTA2010,4796,8,Rugby-Remsen Village,"8,742",16.2
2014-18,NTA2010,6101,8,Marble Hill-Inwood,"11,287",21.4
2014-18,NTA2010,6103,8,Central Harlem North-Polo Grounds,"23,203",27.1
2014-18,NTA2010,6104,8,Hamilton Heights,"12,348",23.5
2014-18,NTA2010,6106,8,Manhattanville,"6,819",28.9
2014-18,NTA2010,6109,8,Morningside Heights,"9,224",21.5
2014-18,NTA2010,6111,8,Central Harlem South,"12,101",23.9
2014-18,NTA2010,6112,8,Upper West Side,"13,410",10.2
2014-18,NTA2010,6113,8,Hudson Yards-Chelsea-Flatiron-Union Square,"9,129",12.1
2014-18,NTA2010,6114,8,Lincoln Square,"5,101",8.3
2014-18,NTA2010,6115,8,Clinton,"7,759",15.6
2014-18,NTA2010,6117,8,Midtown-Midtown South,"2,886",10.9
2014-18,NTA2010,6119,8,Turtle Bay-East Midtown,"2,246",4.5
2014-18,NTA2010,6120,8,Murray Hill-Kips Bay,"5,927",12.8
2014-18,NTA2010,6121,8,Gramercy,"2,157",9.0
2014-18,NTA2010,6122,8,East Village,"6,485",17.2
2014-18,NTA2010,6123,8,West Village,"4,195",6.8
2014-18,NTA2010,6124,8,SoHo-TriBeCa-Civic Center-Little Italy,"3,532",8.6
2014-18,NTA2010,6125,8,Battery Park City-Lower Manhattan,"3,044",6.8
2014-18,NTA2010,6127,8,Chinatown,"11,190",26.5
2014-18,NTA2010,6128,8,Lower East Side,"21,002",30.9
2014-18,NTA2010,6131,8,Lenox Hill-Roosevelt Island,"4,950",6.2
2014-18,NTA2010,6132,8,Yorkville,"4,916",6.3
2014-18,NTA2010,6133,8,East Harlem South,"16,882",29.5
2014-18,NTA2010,6134,8,East Harlem North,"23,052",37.0
2014-18,NTA2010,6135,8,Washington Heights North,"13,871",19.6
2014-18,NTA2010,6136,8,Washington Heights South,"20,966",22.7
2014-18,NTA2010,6140,8,Upper East Side-Carnegie Hill,"2,520",4.6
2014-18,NTA2010,6150,8,Stuyvesant Town-Cooper Village,"2,027",9.2
2014-18,NTA2010,8101,8,South Jamaica,"6,907",16.0
2014-18,NTA2010,8102,8,Springfield Gardens North,"2,130",7.8
2014-18,NTA2010,8103,8,Springfield Gardens South-Brookville,"2,477",11.5
2014-18,NTA2010,8105,8,Rosedale,"1,999",7.7
2014-18,NTA2010,8106,8,Jamaica Estates-Holliswood,"1,564",6.1
2014-18,NTA2010,8107,8,Hollis,"2,273",10.9
2014-18,NTA2010,8108,8,St. Albans,"4,316",8.2
2014-18,NTA2010,8110,8,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"2,346",8.7
2014-18,NTA2010,8112,8,Hammels-Arverne-Edgemere,"9,742",24.3
2014-18,NTA2010,8115,8,Far Rockaway-Bayswater,"10,810",19.8
2014-18,NTA2010,8117,8,Forest Hills,"8,531",9.7
2014-18,NTA2010,8118,8,Rego Park,"3,788",13.7
2014-18,NTA2010,8119,8,Glendale,"3,013",8.5
2014-18,NTA2010,8120,8,Ridgewood,"9,715",12.9
2014-18,NTA2010,8121,8,Middle Village,"3,228",8.1
2014-18,NTA2010,8122,8,Flushing,"16,949",24.5
2014-18,NTA2010,8123,8,College Point,"3,085",12.8
2014-18,NTA2010,8125,8,Corona,"11,899",20.6
2014-18,NTA2010,8126,8,North Corona,"10,533",19.7
2014-18,NTA2010,8127,8,East Elmhurst,"3,415",17.8
2014-18,NTA2010,8128,8,Jackson Heights,"12,384",12.6
2014-18,NTA2010,8129,8,Elmhurst,"12,537",15.4
2014-18,NTA2010,8130,8,Maspeth,"2,969",9.3
2014-18,NTA2010,8131,8,Hunters Point-Sunnyside-West Maspeth,"7,251",10.5
2014-18,NTA2010,8133,8,Cambria Heights,810,3.8
2014-18,NTA2010,8134,8,Queens Village,"4,515",8.4
2014-18,NTA2010,8135,8,Briarwood-Jamaica Hills,"6,734",15.8
2014-18,NTA2010,8137,8,Kew Gardens Hills,"4,283",11.8
2014-18,NTA2010,8138,8,Pomonok-Flushing Heights-Hillcrest,"6,198",17.9
2014-18,NTA2010,8141,8,Fresh Meadows-Utopia,"2,044",10.9
2014-18,NTA2010,8142,8,Oakland Gardens,"2,741",9.1
2014-18,NTA2010,8143,8,Bellerose,"2,399",8.9
2014-18,NTA2010,8144,8,Glen Oaks-Floral Park-New Hyde Park,"1,534",6.6
2014-18,NTA2010,8145,8,Douglas Manor-Douglaston-Little Neck,"1,499",5.9
2014-18,NTA2010,8146,8,Bayside-Bayside Hills,"3,555",8.3
2014-18,NTA2010,8147,8,Ft. Totten-Bay Terrace-Clearview,"1,651",7.3
2014-18,NTA2010,8148,8,Auburndale,"1,532",7.4
2014-18,NTA2010,8149,8,Whitestone,"1,831",5.8
2014-18,NTA2010,8150,8,Elmhurst-Maspeth,"3,125",12.9
2014-18,NTA2010,8151,8,Murray Hill,"7,523",15.2
2014-18,NTA2010,8152,8,East Flushing,"4,308",16.8
2014-18,NTA2010,8153,8,Woodhaven,"7,381",12.2
2014-18,NTA2010,8154,8,Richmond Hill,"9,835",15.2
2014-18,NTA2010,8155,8,South Ozone Park,"10,081",12.2
2014-18,NTA2010,8156,8,Ozone Park,"3,489",14.3
2014-18,NTA2010,8157,8,Lindenwood-Howard Beach,"3,370",11.6
2014-18,NTA2010,8160,8,Kew Gardens,"2,691",11.6
2014-18,NTA2010,8161,8,Jamaica,"9,396",17.6
2014-18,NTA2010,8162,8,Queensboro Hill,"3,126",15.5
2014-18,NTA2010,8163,8,Woodside,"4,499",10.3
2014-18,NTA2010,8166,8,Laurelton,"1,844",7.0
2014-18,NTA2010,8168,8,Queensbridge-Ravenswood-Long Island City,"5,862",30.5
2014-18,NTA2010,8170,8,Astoria,"9,281",12.4
2014-18,NTA2010,8171,8,Old Astoria,"4,562",18.7
2014-18,NTA2010,8172,8,Steinway,"4,742",9.8
2014-18,NTA2010,8176,8,Baisley Park,"4,793",12.3
2014-18,NTA2010,8501,8,Annadale-Huguenot-Prince's Bay-Eltingville,"1,820",6.3
2014-18,NTA2010,8505,8,New Springville-Bloomfield-Travis,"4,074",9.9
2014-18,NTA2010,8507,8,Westerleigh,"2,213",9.2
2014-18,NTA2010,8508,8,Grymes Hill-Clifton-Fox Hills,"4,284",20.8
2014-18,NTA2010,8511,8,Charleston-Richmond Valley-Tottenville,"1,461",6.1
2014-18,NTA2010,8512,8,Mariner's Harbor-Arlington-Port Ivory-Graniteville,"7,116",22.4
2014-18,NTA2010,8514,8,Grasmere-Arrochar-Ft. Wadsworth,"2,382",14.8
2014-18,NTA2010,8522,8,West New Brighton-New Brighton-St. George,"8,452",26.7
2014-18,NTA2010,8524,8,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,"2,689",8.5
2014-18,NTA2010,8525,8,Oakwood-Oakwood Beach,"1,838",9.0
2014-18,NTA2010,8528,8,Port Richmond,"2,928",15.0
2014-18,NTA2010,8532,8,Rossville-Woodrow,"2,406",10.8
2014-18,NTA2010,8535,8,New Brighton-Silver Lake,"2,687",16.3
2014-18,NTA2010,8536,8,Old Town-Dongan Hills-South Beach,"3,141",12.7
2014-18,NTA2010,8537,8,Stapleton-Rosebank,"5,854",23.8
2014-18,NTA2010,8545,8,New Dorp-Midland Beach,"2,239",10.7
2014-18,NTA2010,8548,8,Arden Heights,"1,595",5.9
2014-18,NTA2010,8554,8,Great Kills,"2,847",6.7
2014-18,CD,101,6,Financial District (CD1),"10,771",7.3
2014-18,CD,102,6,Greenwich Village and Soho (CD2),"10,771",7.3
2014-18,CD,103,6,Lower East Side and Chinatown (CD3),"38,677",26.1
2014-18,CD,104,6,Clinton and Chelsea (CD4),"19,774",13.1
2014-18,CD,105,6,Midtown (CD5),"19,774",13.1
2014-18,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),"12,357",8.7
2014-18,CD,107,6,Upper West Side (CD7),"18,511",9.6
2014-18,CD,108,6,Upper East Side (CD8),"12,386",5.8
2014-18,CD,109,6,Morningside Heights and Hamilton Heights (CD9),"28,391",23.9
2014-18,CD,110,6,Central Harlem (CD10),"35,304",25.9
2014-18,CD,111,6,East Harlem (CD11),"39,934",33.4
2014-18,CD,112,6,Washington Heights and Inwood (CD12),"46,124",21.4
2014-18,CD,201,6,Mott Haven and Melrose (CD1),"60,809",40.8
2014-18,CD,202,6,Hunts Point and Longwood (CD2),"60,809",40.8
2014-18,CD,203,6,Morrisania and Crotona (CD3),"65,938",39.6
2014-18,CD,204,6,Highbridge and Concourse (CD4),"49,788",35.5
2014-18,CD,205,6,Fordham and University Heights (CD5),"53,849",39.5
2014-18,CD,206,6,Belmont and East Tremont (CD6),"65,938",39.6
2014-18,CD,207,6,Kingsbridge Heights and Bedford (CD7),"40,904",31.4
2014-18,CD,208,6,Riverdale and Fieldston (CD8),"19,354",18.6
2014-18,CD,209,6,Parkchester and Soundview (CD9),"50,950",27.5
2014-18,CD,210,6,Throgs Neck and Co-op City (CD10),"13,490",11.5
2014-18,CD,211,6,Morris Park and Bronxdale (CD11),"24,945",19.8
2014-18,CD,212,6,Williamsbridge and Baychester (CD12),"27,220",18.5
