TimePeriod,GeoType,GeoID,GeoRank,Geography,Number,Percent
2009-13,CD,405,6,Ridgewood and Maspeth (CD5),"93,781",80.0
2009-13,CD,406,6,Rego Park and Forest Hills (CD6),"79,616",91.8
2009-13,CD,407,6,Flushing and Whitestone (CD7),"146,978",79.6
2009-13,CD,408,6,Hillcrest and Fresh Meadows (CD8),"90,337",85.5
2009-13,CD,409,6,Kew Gardens and Woodhaven (CD9),"75,739",77.4
2009-13,CD,410,6,South Ozone Park and Howard Beach (CD10),"70,624",78.2
2009-13,CD,411,6,Bayside and Little Neck (CD11),"78,278",88.8
2009-13,CD,412,6,Jamaica and Hollis (CD12),"118,287",78.8
2009-13,CD,413,6,Queens Village (CD13),"120,266",86.8
2009-13,CD,414,6,Rockaway and Broad Channel (CD14),"57,643",78.4
2009-13,CD,501,6,St. George and Stapleton (CD1),"92,917",84.1
2009-13,CD,502,6,South Beach and Willowbrook (CD2),"83,174",88.6
2009-13,CD,503,6,Tottenville and Great Kills (CD3),"103,661",91.3
2009-13,Subboro,1,5,Mott Haven/Hunts Point,"48,913",55.0
2009-13,Subboro,2,5,Morrisania/East Tremont,"54,359",61.3
2009-13,Subboro,3,5,Highbridge/South Concourse,"51,935",62.3
2009-13,Subboro,4,5,University Heights/Fordham,"49,727",64.1
2009-13,Subboro,5,5,Kingsbridge Heights/Mosholu,"51,750",67.4
2009-13,Subboro,6,5,Riverdale/Kingsbridge,"59,952",81.7
2009-13,Subboro,7,5,Soundview/Parkchester,"81,865",70.3
2009-13,Subboro,8,5,Throgs Neck/Co-op City,"70,448",82.5
2009-13,Subboro,9,5,Pelham Parkway,"64,558",75.2
2009-13,Subboro,10,5,Williamsbridge/Baychester,"72,299",79.9
2009-13,Subboro,11,5,Williamsburg/Greenpoint,"80,648",80.7
2009-13,Subboro,12,5,Brooklyn Heights/Fort Greene,"80,144",88.3
2009-13,Subboro,13,5,Bedford Stuyvesant,"62,445",75.9
2009-13,Subboro,14,5,Bushwick,"49,587",58.4
2009-13,Subboro,15,5,East New York/Starret City,"68,123",74.9
2009-13,Subboro,16,5,Park Slope/Carroll Gardens,"76,533",90.6
2009-13,Subboro,17,5,Sunset Park,"58,481",58.6
2009-13,Subboro,18,5,N. Crown Heights/Prospect Heights,"68,619",81.0
2009-13,Subboro,19,5,South Crown Heights,"58,697",82.4
2009-13,Subboro,20,5,Bay Ridge,"74,460",80.0
2009-13,Subboro,21,5,Bensonhurst,"91,295",71.3
2009-13,Subboro,22,5,Borough Park,"68,666",76.2
2009-13,Subboro,23,5,Coney Island,"62,334",80.5
2009-13,Subboro,24,5,Flatbush,"83,473",82.5
2009-13,Subboro,25,5,Sheepshead Bay/Gravesend,"88,645",85.9
2009-13,Subboro,26,5,Brownsville/Ocean Hill,"51,102",72.7
2009-13,Subboro,27,5,East Flatbush,"78,404",84.3
2009-13,Subboro,28,5,Flatlands/Canarsie,"117,633",87.0
2009-13,Subboro,29,5,Greenwich Village/Financial District,"109,823",95.3
2009-13,Subboro,30,5,Lower East Side/Chinatown,"89,685",72.2
2009-13,Subboro,31,5,Chelsea/Clinton/Midtown,"108,165",93.8
2009-13,Subboro,32,5,Stuyvesant Town/Turtle Bay,"112,567",96.9
2009-13,Subboro,33,5,Upper West Side,"147,604",94.2
2009-13,Subboro,34,5,Upper East Side,"168,188",96.6
2009-13,Subboro,35,5,Morningside Heights/Hamilton Heights,"67,350",78.6
2009-13,Subboro,36,5,Central Harlem,"69,066",80.5
2009-13,Subboro,37,5,East Harlem,"56,672",72.3
2009-13,Subboro,38,5,Washington Heights/Inwood,"101,211",68.8
2009-13,Subboro,39,5,Astoria,"102,912",81.5
2009-13,Subboro,40,5,Sunnyside/Woodside,"78,528",80.1
2009-13,Subboro,41,5,Jackson Heights,"85,192",69.5
2009-13,Subboro,42,5,Elmhurst/Corona,"65,280",67.2
2009-13,Subboro,43,5,Middle Village/Ridgewood,"93,836",80.0
2009-13,Subboro,44,5,Forest Hills/Rego Park,"79,616",91.8
2009-13,Subboro,45,5,Flushing/Whitestone,"146,978",79.6
2009-13,Subboro,46,5,Hillcrest/Fresh Meadows,"90,397",85.5
2009-13,Subboro,47,5,Kew Gardens/Woodhaven,"75,799",77.4
2009-13,Subboro,48,5,Howard Beach/South Ozone Park,"70,624",78.2
2009-13,Subboro,49,5,Bayside/Little Neck,"78,296",88.8
2009-13,Subboro,50,5,Jamaica,"118,287",78.8
2009-13,Subboro,51,5,Bellerose/Rosedale,"120,266",86.8
2009-13,Subboro,52,5,Rockaways,"57,658",78.4
2009-13,Subboro,53,5,North Shore,"92,917",84.1
2009-13,Subboro,54,5,Mid Island,"83,057",88.6
2009-13,Subboro,55,5,South Shore,"103,778",91.3
2009-13,UHF42,101,4,Kingsbridge - Riverdale,"53,763",83.0
2009-13,UHF42,102,4,Northeast Bronx,"107,943",80.8
2009-13,UHF42,103,4,Fordham - Bronx Pk,"101,875",68.8
2009-13,UHF42,104,4,Pelham - Throgs Neck,"149,029",74.3
2009-13,UHF42,105,4,Crotona -Tremont,"74,313",62.7
2009-13,UHF42,106,4,High Bridge - Morrisania,"76,665",62.0
2009-13,UHF42,107,4,Hunts Point - Mott Haven,"44,236",57.0
2009-13,UHF42,201,4,Greenpoint,"72,263",82.8
2009-13,UHF42,202,4,Downtown - Heights - Slope,"152,514",88.5
2009-13,UHF42,203,4,Bedford Stuyvesant - Crown Heights,"168,628",80.1
2009-13,UHF42,204,4,East New York,"79,145",73.2
2009-13,UHF42,205,4,Sunset Park,"46,584",53.9
2009-13,UHF42,206,4,Borough Park,"156,084",75.5
2009-13,UHF42,207,4,East Flatbush - Flatbush,"166,971",83.8
2009-13,UHF42,208,4,Canarsie - Flatlands,"117,503",86.2
2009-13,UHF42,209,4,Bensonhurst - Bay Ridge,"113,889",78.6
2009-13,UHF42,210,4,Coney Island - Sheepshead Bay,"162,503",82.9
2009-13,UHF42,211,4,Williamsburg - Bushwick,"83,205",62.7
2009-13,UHF42,301,4,Washington Heights,"127,434",69.6
2009-13,UHF42,302,4,Central Harlem - Morningside Heights,"91,857",81.0
2009-13,UHF42,303,4,East Harlem,"51,889",70.7
2009-13,UHF42,304,4,Upper West Side,"162,369",93.6
2009-13,UHF42,305,4,Upper East Side,"168,579",96.5
2009-13,UHF42,306,4,Chelsea - Clinton,"109,208",93.7
2009-13,UHF42,307,4,Gramercy Park - Murray Hill,"98,837",97.2
2009-13,UHF42,308,4,Greenwich Village - SoHo,"60,039",91.7
2009-13,UHF42,309,4,Union Square - Lower East Side,"119,742",78.9
2009-13,UHF42,310,4,Lower Manhattan,"36,324",91.9
2009-13,UHF42,401,4,Long Island City - Astoria,"125,399",83.1
2009-13,UHF42,402,4,West Queens,"228,514",70.7
2009-13,UHF42,403,4,Flushing - Clearview,"155,331",79.9
2009-13,UHF42,404,4,Bayside - Little Neck,"59,495",89.6
2009-13,UHF42,405,4,Ridgewood - Forest Hills,"153,469",85.4
2009-13,UHF42,406,4,Fresh Meadows,"56,627",86.3
2009-13,UHF42,407,4,Southwest Queens,"146,333",77.8
2009-13,UHF42,408,4,Jamaica,"158,091",80.1
2009-13,UHF42,409,4,Southeast Queens,"189,453",87.8
2009-13,UHF42,410,4,Rockaways,"57,658",78.4
2009-13,UHF42,501,4,Port Richmond,"34,725",84.4
2009-13,UHF42,502,4,Stapleton - St. George,"68,164",83.4
2009-13,UHF42,503,4,Willowbrook,"55,154",89.9
2009-13,UHF42,504,4,South Beach - Tottenville,"121,709",91.0
2009-13,Borough,1,1,Bronx,"605,806",69.9
2009-13,Borough,2,1,Brooklyn,"1,319,289",78.5
2009-13,Borough,3,1,Manhattan,"1,030,331",86.0
2009-13,Borough,4,1,Queens,"1,263,669",80.1
2009-13,Borough,5,1,Staten Island,"279,752",88.0
2009-13,Citywide,1,0,New York City,"4,498,847",79.8
2008-12,NTA2010,501,8,Claremont-Bathgate,"9,425",56.9
2008-12,NTA2010,503,8,Eastchester-Edenwald-Baychester,"17,434",78.1
2008-12,NTA2010,505,8,Bedford Park-Fordham North,"20,376",64.0
2008-12,NTA2010,506,8,Belmont,"7,409",58.8
2008-12,NTA2010,507,8,Bronxdale,"16,346",71.9
2008-12,NTA2010,508,8,West Farms-Bronx River,"13,706",63.6
2008-12,NTA2010,509,8,Soundview-Castle Hill-Clason Point-Harding Park,"24,580",72.2
2008-12,NTA2010,510,8,Pelham Bay-Country Club-City Island,"16,198",81.2
2008-12,NTA2010,513,8,Co-op City,"26,879",83.0
2008-12,NTA2010,514,8,East Concourse-Concourse Village,"23,859",61.6
2008-12,NTA2010,517,8,East Tremont,"13,967",60.3
2008-12,NTA2010,522,8,North Riverdale-Fieldston-Riverdale,"16,969",91.9
2008-12,NTA2010,526,8,Highbridge,"13,679",63.7
2008-12,NTA2010,527,8,Hunts Point,"8,394",54.1
2008-12,NTA2010,528,8,Van Cortlandt Village,"23,230",73.1
2008-12,NTA2010,529,8,Spuyten Duyvil-Kingsbridge,"19,250",87.3
2008-12,NTA2010,530,8,Kingsbridge Heights,"13,467",68.5
2008-12,NTA2010,531,8,Allerton-Pelham Gardens,"18,141",80.5
2008-12,NTA2010,533,8,Longwood,"7,924",56.0
2008-12,NTA2010,534,8,Melrose South-Mott Haven North,"12,007",56.2
2008-12,NTA2010,535,8,Morrisania-Melrose,"13,303",61.3
2008-12,NTA2010,536,8,University Heights-Morris Heights,"20,336",64.8
2008-12,NTA2010,537,8,Van Nest-Morris Park-Westchester Square,"13,828",71.5
2008-12,NTA2010,539,8,Mott Haven-Port Morris,"16,402",55.1
2008-12,NTA2010,540,8,Fordham South,"7,901",56.3
2008-12,NTA2010,541,8,Mount Hope,"18,797",61.1
2008-12,NTA2010,543,8,Norwood,"17,662",71.1
2008-12,NTA2010,544,8,Williamsbridge-Olinville,"29,436",77.0
2008-12,NTA2010,546,8,Parkchester,"17,084",81.5
2008-12,NTA2010,549,8,Pelham Parkway,"16,143",75.5
2008-12,NTA2010,552,8,Schuylerville-Throgs Neck-Edgewater Park,"25,457",81.8
2008-12,NTA2010,555,8,Soundview-Bruckner,"13,042",60.7
2008-12,NTA2010,559,8,Westchester-Unionport,"11,864",70.7
2008-12,NTA2010,562,8,Woodlawn-Wakefield,"24,755",81.5
2008-12,NTA2010,563,8,West Concourse,"14,258",60.9
2008-12,NTA2010,575,8,Crotona Park East,"6,542",58.8
2008-12,NTA2010,4709,8,Brooklyn Heights-Cobble Hill,"17,971",98.2
2008-12,NTA2010,4717,8,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"39,445",86.6
2008-12,NTA2010,4719,8,Brighton Beach,"20,525",86.8
2008-12,NTA2010,4721,8,Seagate-Coney Island,"13,994",68.4
2008-12,NTA2010,4723,8,West Brighton,"12,146",90.5
2008-12,NTA2010,4725,8,Homecrest,"23,371",83.2
2008-12,NTA2010,4726,8,Gravesend,"15,125",74.2
2008-12,NTA2010,4727,8,Bath Beach,"16,215",76.3
2008-12,NTA2010,4728,8,Bensonhurst West,"41,767",68.9
2008-12,NTA2010,4729,8,Bensonhurst East,"30,761",69.1
2008-12,NTA2010,4730,8,Dyker Heights,"22,456",70.6
2008-12,NTA2010,4731,8,Bay Ridge,"51,312",85.3
2008-12,NTA2010,4732,8,Sunset Park West,"21,335",59.5
2008-12,NTA2010,4733,8,Carroll Gardens-Columbia Street-Red Hook,"25,487",87.1
2008-12,NTA2010,4734,8,Sunset Park East,"22,093",48.1
2008-12,NTA2010,4735,8,Stuyvesant Heights,"31,170",76.0
2008-12,NTA2010,4737,8,Park Slope-Gowanus,"50,178",92.1
2008-12,NTA2010,4738,8,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"21,797",83.9
2008-12,NTA2010,4740,8,Windsor Terrace,"14,748",90.3
2008-12,NTA2010,4741,8,Kensington-Ocean Parkway,"18,569",80.8
2008-12,NTA2010,4742,8,Flatbush,"53,651",79.3
2008-12,NTA2010,4743,8,Midwood,"28,366",87.1
2008-12,NTA2010,4744,8,Madison,"23,611",84.1
2008-12,NTA2010,4745,8,Georgetown-Marine Park-Bergen Beach-Mill Basin,"29,374",91.5
2008-12,NTA2010,4746,8,Ocean Parkway South,"10,037",86.0
2008-12,NTA2010,4750,8,Canarsie,"47,139",85.1
2008-12,NTA2010,4758,8,Flatlands,"40,100",86.7
2008-12,NTA2010,4760,8,Prospect Lefferts Gardens-Wingate,"37,883",81.4
2008-12,NTA2010,4761,8,Crown Heights North,"52,523",78.5
2008-12,NTA2010,4763,8,Crown Heights South,"19,562",79.5
2008-12,NTA2010,4764,8,Prospect Heights,"14,690",91.9
2008-12,NTA2010,4768,8,Fort Greene,"15,358",80.8
2008-12,NTA2010,4769,8,Clinton Hill,"21,954",88.9
2008-12,NTA2010,4772,8,Williamsburg,"8,642",66.8
2008-12,NTA2010,4773,8,North Side-South Side,"25,270",79.5
2008-12,NTA2010,4775,8,Bedford,"30,338",75.8
2008-12,NTA2010,4776,8,Greenpoint,"22,473",89.0
2008-12,NTA2010,4777,8,Bushwick North,"18,848",50.6
2008-12,NTA2010,4778,8,Bushwick South,"29,166",65.7
2008-12,NTA2010,4779,8,Ocean Hill,"14,163",74.5
2008-12,NTA2010,4781,8,Brownsville,"23,392",72.8
2008-12,NTA2010,4782,8,East New York,"40,343",75.3
2008-12,NTA2010,4783,8,Cypress Hills-City Line,"19,462",70.0
2008-12,NTA2010,4785,8,East New York (Pennsylvania Ave),"11,224",69.3
2008-12,NTA2010,4788,8,Borough Park,"39,704",72.2
2008-12,NTA2010,4790,8,East Williamsburg,"19,097",76.2
2008-12,NTA2010,4791,8,East Flatbush-Farragut,"31,744",87.9
2008-12,NTA2010,4793,8,Starrett City,"7,249",82.1
2008-12,NTA2010,4795,8,Erasmus,"15,335",79.6
2008-12,NTA2010,4796,8,Rugby-Remsen Village,"31,482",82.5
2008-12,NTA2010,6101,8,Marble Hill-Inwood,"23,583",69.0
2008-12,NTA2010,6103,8,Central Harlem North-Polo Grounds,"40,034",77.2
2008-12,NTA2010,6104,8,Hamilton Heights,"25,733",74.2
2008-12,NTA2010,6106,8,Manhattanville,"9,727",63.1
2008-12,NTA2010,6109,8,Morningside Heights,"30,050",87.8
2008-12,NTA2010,6111,8,Central Harlem South,"26,167",83.3
2008-12,NTA2010,6112,8,Upper West Side,"99,701",93.5
2008-12,NTA2010,6113,8,Hudson Yards-Chelsea-Flatiron-Union Square,"52,777",93.8
2008-12,NTA2010,6114,8,Lincoln Square,"46,166",96.2
2008-12,NTA2010,6115,8,Clinton,"32,248",91.2
2008-12,NTA2010,6117,8,Midtown-Midtown South,"21,674",96.2
2008-12,NTA2010,6119,8,Turtle Bay-East Midtown,"39,835",98.1
2008-12,NTA2010,6120,8,Murray Hill-Kips Bay,"36,284",96.6
2008-12,NTA2010,6121,8,Gramercy,"20,271",96.6
2008-12,NTA2010,6122,8,East Village,"29,411",91.8
2008-12,NTA2010,6123,8,West Village,"52,486",98.2
2008-12,NTA2010,6124,8,SoHo-TriBeCa-Civic Center-Little Italy,"26,436",88.1
2008-12,NTA2010,6125,8,Battery Park City-Lower Manhattan,"26,679",95.9
2008-12,NTA2010,6127,8,Chinatown,"20,645",59.0
2008-12,NTA2010,6128,8,Lower East Side,"36,782",66.9
2008-12,NTA2010,6131,8,Lenox Hill-Roosevelt Island,"63,100",96.0
2008-12,NTA2010,6132,8,Yorkville,"60,452",95.7
2008-12,NTA2010,6133,8,East Harlem South,"29,379",72.7
2008-12,NTA2010,6134,8,East Harlem North,"24,871",67.1
2008-12,NTA2010,6135,8,Washington Heights North,"36,093",74.1
2008-12,NTA2010,6136,8,Washington Heights South,"39,441",63.5
2008-12,NTA2010,6140,8,Upper East Side-Carnegie Hill,"44,723",98.4
2008-12,NTA2010,6150,8,Stuyvesant Town-Cooper Village,"15,992",96.3
2008-12,NTA2010,8101,8,South Jamaica,"17,168",75.2
2008-12,NTA2010,8102,8,Springfield Gardens North,"15,482",84.4
2008-12,NTA2010,8103,8,Springfield Gardens South-Brookville,"10,868",86.2
2008-12,NTA2010,8105,8,Rosedale,"15,529",88.5
2008-12,NTA2010,8106,8,Jamaica Estates-Holliswood,"16,204",87.9
2008-12,NTA2010,8107,8,Hollis,"11,685",81.0
2008-12,NTA2010,8108,8,St. Albans,"29,462",86.2
2008-12,NTA2010,8110,8,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"18,861",88.4
2008-12,NTA2010,8112,8,Hammels-Arverne-Edgemere,"15,971",74.5
2008-12,NTA2010,8115,8,Far Rockaway-Bayswater,"22,544",74.6
2008-12,NTA2010,8117,8,Forest Hills,"60,759",92.5
2008-12,NTA2010,8118,8,Rego Park,"19,326",90.9
2008-12,NTA2010,8119,8,Glendale,"18,308",84.0
2008-12,NTA2010,8120,8,Ridgewood,"34,160",74.6
2008-12,NTA2010,8121,8,Middle Village,"24,400",83.8
2008-12,NTA2010,8122,8,Flushing,"38,614",74.0
2008-12,NTA2010,8123,8,College Point,"13,179",78.4
2008-12,NTA2010,8125,8,Corona,"22,845",65.1
2008-12,NTA2010,8126,8,North Corona,"17,452",55.1
2008-12,NTA2010,8127,8,East Elmhurst,"10,867",72.0
2008-12,NTA2010,8128,8,Jackson Heights,"55,413",75.1
2008-12,NTA2010,8129,8,Elmhurst,"40,818",68.8
2008-12,NTA2010,8130,8,Maspeth,"16,148",81.5
2008-12,NTA2010,8131,8,Hunters Point-Sunnyside-West Maspeth,"37,864",82.2
2008-12,NTA2010,8133,8,Cambria Heights,"12,597",86.7
2008-12,NTA2010,8134,8,Queens Village,"32,293",82.8
2008-12,NTA2010,8135,8,Briarwood-Jamaica Hills,"22,984",82.9
2008-12,NTA2010,8137,8,Kew Gardens Hills,"21,506",89.2
2008-12,NTA2010,8138,8,Pomonok-Flushing Heights-Hillcrest,"18,224",83.8
2008-12,NTA2010,8141,8,Fresh Meadows-Utopia,"11,284",89.9
2008-12,NTA2010,8142,8,Oakland Gardens,"18,950",91.9
2008-12,NTA2010,8143,8,Bellerose,"16,032",89.1
2008-12,NTA2010,8144,8,Glen Oaks-Floral Park-New Hyde Park,"15,697",90.3
2008-12,NTA2010,8145,8,Douglas Manor-Douglaston-Little Neck,"17,392",91.8
2008-12,NTA2010,8146,8,Bayside-Bayside Hills,"28,976",87.0
2008-12,NTA2010,8147,8,Ft. Totten-Bay Terrace-Clearview,"16,016",91.1
2008-12,NTA2010,8148,8,Auburndale,"12,672",84.5
2008-12,NTA2010,8149,8,Whitestone,"20,280",87.7
2008-12,NTA2010,8150,8,Elmhurst-Maspeth,"13,664",73.1
2008-12,NTA2010,8151,8,Murray Hill,"30,893",80.0
2008-12,NTA2010,8152,8,East Flushing,"16,149",78.3
2008-12,NTA2010,8153,8,Woodhaven,"28,670",76.2
2008-12,NTA2010,8154,8,Richmond Hill,"30,694",73.1
2008-12,NTA2010,8155,8,South Ozone Park,"38,998",73.9
2008-12,NTA2010,8156,8,Ozone Park,"11,608",80.2
2008-12,NTA2010,8157,8,Lindenwood-Howard Beach,"17,750",82.7
2008-12,NTA2010,8160,8,Kew Gardens,"15,058",88.1
2008-12,NTA2010,8161,8,Jamaica,"22,517",66.0
2008-12,NTA2010,8162,8,Queensboro Hill,"11,102",76.4
2008-12,NTA2010,8163,8,Woodside,"25,377",77.3
2008-12,NTA2010,8166,8,Laurelton,"14,755",84.8
2008-12,NTA2010,8168,8,Queensbridge-Ravenswood-Long Island City,"8,158",70.2
2008-12,NTA2010,8170,8,Astoria,"47,306",82.6
2008-12,NTA2010,8171,8,Old Astoria,"14,756",78.5
2008-12,NTA2010,8172,8,Steinway,"31,266",83.8
2008-12,NTA2010,8176,8,Baisley Park,"17,624",81.2
2008-12,NTA2010,8501,8,Annadale-Huguenot-Prince's Bay-Eltingville,"17,929",90.9
2008-12,NTA2010,8505,8,New Springville-Bloomfield-Travis,"24,956",89.7
2008-12,NTA2010,8507,8,Westerleigh,"15,565",91.1
2008-12,NTA2010,8508,8,Grymes Hill-Clifton-Fox Hills,"10,515",77.0
2008-12,NTA2010,8511,8,Charleston-Richmond Valley-Tottenville,"14,276",89.9
2008-12,NTA2010,8512,8,Mariner's Harbor-Arlington-Port Ivory-Graniteville,"15,231",82.5
2008-12,NTA2010,8514,8,Grasmere-Arrochar-Ft. Wadsworth,"8,681",83.9
2008-12,NTA2010,8522,8,West New Brighton-New Brighton-St. George,"16,258",83.1
2008-12,NTA2010,8524,8,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,"19,908",87.9
2008-12,NTA2010,8525,8,Oakwood-Oakwood Beach,"14,213",88.9
2008-12,NTA2010,8528,8,Port Richmond,"10,170",82.8
2008-12,NTA2010,8532,8,Rossville-Woodrow,"12,638",92.1
2008-12,NTA2010,8535,8,New Brighton-Silver Lake,"10,775",88.8
2008-12,NTA2010,8536,8,Old Town-Dongan Hills-South Beach,"15,173",86.2
2008-12,NTA2010,8537,8,Stapleton-Rosebank,"13,492",78.7
2008-12,NTA2010,8545,8,New Dorp-Midland Beach,"13,245",90.7
2008-12,NTA2010,8548,8,Arden Heights,"15,826",92.4
2008-12,NTA2010,8554,8,Great Kills,"27,933",92.9
2008-12,CD,101,6,Financial District (CD1),"105,601",94.9
2008-12,CD,102,6,Greenwich Village and Soho (CD2),"105,601",94.9
2008-12,CD,103,6,Lower East Side and Chinatown (CD3),"86,838",71.2
2008-12,CD,104,6,Clinton and Chelsea (CD4),"106,699",93.5
2008-12,CD,105,6,Midtown (CD5),"106,699",93.5
2008-12,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),"112,382",97.1
2008-12,CD,107,6,Upper West Side (CD7),"145,867",94.4
2008-12,CD,108,6,Upper East Side (CD8),"168,275",96.5
2008-12,CD,109,6,Morningside Heights and Hamilton Heights (CD9),"65,510",77.7
2008-12,CD,110,6,Central Harlem (CD10),"66,201",79.5
2008-12,CD,111,6,East Harlem (CD11),"54,250",70.0
2008-12,CD,112,6,Washington Heights and Inwood (CD12),"99,117",68.4
2008-12,CD,201,6,Mott Haven and Melrose (CD1),"44,727",55.4
2008-12,CD,202,6,Hunts Point and Longwood (CD2),"44,727",55.4
2008-12,CD,203,6,Morrisania and Crotona (CD3),"50,646",59.5
2008-12,CD,204,6,Highbridge and Concourse (CD4),"51,796",62.0
2008-12,CD,205,6,Fordham and University Heights (CD5),"47,034",61.7
2008-12,CD,206,6,Belmont and East Tremont (CD6),"50,646",59.5
2008-12,CD,207,6,Kingsbridge Heights and Bedford (CD7),"51,505",67.5
2008-12,CD,208,6,Riverdale and Fieldston (CD8),"59,449",82.2
2008-12,CD,209,6,Parkchester and Soundview (CD9),"80,276",69.9
2008-12,CD,210,6,Throgs Neck and Co-op City (CD10),"68,534",82.1
2008-12,CD,211,6,Morris Park and Bronxdale (CD11),"64,458",75.0
2008-12,CD,212,6,Williamsbridge and Baychester (CD12),"71,625",78.8
2008-12,CD,301,6,Greenpoint and Williamsburg (CD1),"75,482",79.4
2008-12,CD,302,6,Fort Greene and Brooklyn Heights (CD2),"77,080",87.6
2008-12,CD,303,6,Bedford Stuyvesant (CD3),"61,508",75.9
2008-12,CD,304,6,Bushwick (CD4),"48,014",58.8
2008-12,CD,305,6,East New York and Starrett City (CD5),"67,054",74.3
2008-12,CD,306,6,Park Slope and Carroll Gardens (CD6),"75,665",90.4
2008-12,CD,307,6,Sunset Park (CD7),"58,176",59.3
2008-12,CD,308,6,Crown Heights and Prospect Heights (CD8),"67,213",81.1
2008-12,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),"57,445",80.7
2008-12,CD,310,6,Bay Ridge and Dyker Heights (CD10),"73,768",80.2
2008-12,CD,311,6,Bensonhurst (CD11),"88,743",70.2
2008-12,CD,312,6,Borough Park (CD12),"68,310",76.2
2008-12,CD,313,6,Coney Island (CD13),"61,790",79.3
2008-12,CD,314,6,Flatbush and Midwood (CD14),"82,017",81.9
2008-12,CD,315,6,Sheepshead Bay (CD15),"86,427",85.0
2008-12,CD,316,6,Brownsville (CD16),"48,779",72.5
2008-12,CD,317,6,East Flatbush (CD17),"78,561",84.0
2008-12,CD,318,6,Flatlands and Canarsie (CD18),"116,613",87.2
2008-12,CD,401,6,Long Island City and Astoria (CD1),"101,486",81.2
2008-12,CD,402,6,Woodside and Sunnyside (CD2),"76,905",78.8
2008-12,CD,403,6,Jackson Heights (CD3),"83,732",69.5
2008-12,CD,404,6,Elmhurst and Corona (CD4),"63,663",67.4
2008-12,CD,405,6,Ridgewood and Maspeth (CD5),"93,016",79.8
2008-12,CD,406,6,Rego Park and Forest Hills (CD6),"80,085",92.1
2008-12,CD,407,6,Flushing and Whitestone (CD7),"146,233",79.7
2008-12,CD,408,6,Hillcrest and Fresh Meadows (CD8),"90,202",86.3
2008-12,CD,409,6,Kew Gardens and Woodhaven (CD9),"74,422",77.0
2008-12,CD,410,6,South Ozone Park and Howard Beach (CD10),"68,356",77.1
2008-12,CD,411,6,Bayside and Little Neck (CD11),"77,990",88.8
2008-12,CD,412,6,Jamaica and Hollis (CD12),"113,938",78.3
2008-12,CD,413,6,Queens Village (CD13),"117,771",86.3
2008-12,CD,414,6,Rockaway and Broad Channel (CD14),"57,376",78.6
2008-12,CD,501,6,St. George and Stapleton (CD1),"92,006",83.4
2008-12,CD,502,6,South Beach and Willowbrook (CD2),"81,963",88.1
2008-12,CD,503,6,Tottenville and Great Kills (CD3),"102,815",91.4
2008-12,Subboro,1,5,Mott Haven/Hunts Point,"46,657",53.6
2008-12,Subboro,2,5,Morrisania/East Tremont,"51,226",59.6
2008-12,Subboro,3,5,Highbridge/South Concourse,"51,796",62.0
2008-12,Subboro,4,5,University Heights/Fordham,"47,034",61.7
2008-12,Subboro,5,5,Kingsbridge Heights/Mosholu,"51,505",67.5
2008-12,Subboro,6,5,Riverdale/Kingsbridge,"59,449",82.2
2008-12,Subboro,7,5,Soundview/Parkchester,"80,276",69.9
2008-12,Subboro,8,5,Throgs Neck/Co-op City,"68,600",82.1
2008-12,Subboro,9,5,Pelham Parkway,"64,458",75.0
2008-12,Subboro,10,5,Williamsbridge/Baychester,"71,625",78.8
2008-12,Subboro,11,5,Williamsburg/Greenpoint,"75,482",79.4
2008-12,Subboro,12,5,Brooklyn Heights/Fort Greene,"77,247",87.6
2008-12,Subboro,13,5,Bedford Stuyvesant,"61,508",75.9
2008-12,Subboro,14,5,Bushwick,"48,014",58.8
2008-12,Subboro,15,5,East New York/Starret City,"67,054",74.3
2008-12,Subboro,16,5,Park Slope/Carroll Gardens,"75,665",90.4
2008-12,Subboro,17,5,Sunset Park,"58,187",59.3
2008-12,Subboro,18,5,N. Crown Heights/Prospect Heights,"67,213",81.1
2008-12,Subboro,19,5,South Crown Heights,"57,445",80.7
2008-12,Subboro,20,5,Bay Ridge,"73,768",80.2
2008-12,Subboro,21,5,Bensonhurst,"88,743",70.2
2008-12,Subboro,22,5,Borough Park,"68,310",76.2
2008-12,Subboro,23,5,Coney Island,"61,790",79.3
2008-12,Subboro,24,5,Flatbush,"82,017",81.9
2008-12,Subboro,25,5,Sheepshead Bay/Gravesend,"86,427",85.0
2008-12,Subboro,26,5,Brownsville/Ocean Hill,"48,779",72.5
2008-12,Subboro,27,5,East Flatbush,"78,561",84.0
2008-12,Subboro,28,5,Flatlands/Canarsie,"116,613",87.2
2008-12,Subboro,29,5,Greenwich Village/Financial District,"105,601",94.9
2008-12,Subboro,30,5,Lower East Side/Chinatown,"86,838",71.2
2008-12,Subboro,31,5,Chelsea/Clinton/Midtown,"106,699",93.5
2008-12,Subboro,32,5,Stuyvesant Town/Turtle Bay,"112,382",97.1
2008-12,Subboro,33,5,Upper West Side,"145,868",94.4
2008-12,Subboro,34,5,Upper East Side,"168,275",96.5
